--- seqs per file 30000
RBP Num,Pearson Correlation,Train Time (Seconds),Evalute Time (Seconds),Seed
RBP11,0.09246189603437004,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '+', 'x', '+', '+')"
RBP11,0.03901536673883998,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '+', 'x', '+', '-')"
RBP11,0.03901536673883994,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '+', 'x', '+', 'x')"
RBP11,0.05332412510884303,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '+', 'x', '-', '+')"
RBP11,-0.009279885116641993,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '+', 'x', '-', '-')"
RBP11,-0.009279885116641969,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '+', 'x', '-', 'x')"
RBP11,0.05332412510884299,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '+', 'x', 'x', '+')"
RBP11,-0.00927988511664198,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '+', 'x', 'x', '-')"
RBP11,-0.009279885116641972,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '+', 'x', 'x', 'x')"
RBP11,0.09322125190939658,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', '+', '+', '+')"
RBP11,0.03998909436949609,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', '+', '+', '-')"
RBP11,0.03998909436949606,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', '+', '+', 'x')"
RBP11,0.05426278349099139,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', '+', '-', '+')"
RBP11,-0.008244813768589761,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', '+', '-', '-')"
RBP11,-0.008244813768589777,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', '+', '-', 'x')"
RBP11,0.05426278349099134,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', '+', 'x', '+')"
RBP11,-0.008244813768589761,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', '+', 'x', '-')"
RBP11,-0.008244813768589761,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', '+', 'x', 'x')"
RBP11,0.09495442678468426,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', '-', '+', '+')"
RBP11,0.04525425490448949,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', '-', '+', '-')"
RBP11,0.04525425490448957,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', '-', '+', 'x')"
RBP11,0.058550003837986746,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', '-', '-', '+')"
RBP11,-0.0006429829298436078,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', '-', '-', '-')"
RBP11,-0.000642982929843612,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', '-', '-', 'x')"
RBP11,0.05855000383798679,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', '-', 'x', '+')"
RBP11,-0.000642982929843612,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', '-', 'x', '-')"
RBP11,-0.0006429829298436012,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', '-', 'x', 'x')"
RBP11,0.0949544267846842,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', 'x', '+', '+')"
RBP11,0.045254254904489484,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', 'x', '+', '-')"
RBP11,0.04525425490448949,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', 'x', '+', 'x')"
RBP11,0.05855000383798677,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', 'x', '-', '+')"
RBP11,-0.000642982929843612,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', 'x', '-', '-')"
RBP11,-0.0006429829298436144,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', 'x', '-', 'x')"
RBP11,0.058550003837986815,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', 'x', 'x', '+')"
RBP11,-0.000642982929843612,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', 'x', 'x', '-')"
RBP11,-0.0006429829298435995,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', '-', 'x', 'x', 'x')"
RBP11,0.09322125190939655,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', '+', '+', '+')"
RBP11,0.039989094369496075,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', '+', '+', '-')"
RBP11,0.03998909436949605,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', '+', '+', 'x')"
RBP11,0.05426278349099134,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', '+', '-', '+')"
RBP11,-0.008244813768589761,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', '+', '-', '-')"
RBP11,-0.008244813768589765,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', '+', '-', 'x')"
RBP11,0.05426278349099134,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', '+', 'x', '+')"
RBP11,-0.008244813768589765,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', '+', 'x', '-')"
RBP11,-0.008244813768589775,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', '+', 'x', 'x')"
RBP11,0.09495442678468428,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', '-', '+', '+')"
RBP11,0.045254254904489484,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', '-', '+', '-')"
RBP11,0.0452542549044895,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', '-', '+', 'x')"
RBP11,0.058550003837986773,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', '-', '-', '+')"
RBP11,-0.0006429829298436098,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', '-', '-', '-')"
RBP11,-0.0006429829298436098,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', '-', '-', 'x')"
RBP11,0.058550003837986815,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', '-', 'x', '+')"
RBP11,-0.0006429829298436098,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', '-', 'x', '-')"
RBP11,-0.0006429829298436018,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', '-', 'x', 'x')"
RBP11,0.0949544267846842,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', 'x', '+', '+')"
RBP11,0.04525425490448957,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', 'x', '+', '-')"
RBP11,0.0452542549044895,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', 'x', '+', 'x')"
RBP11,0.05855000383798679,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', 'x', '-', '+')"
RBP11,-0.0006429829298436098,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', 'x', '-', '-')"
RBP11,-0.0006429829298436,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', 'x', '-', 'x')"
RBP11,0.05855000383798679,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', 'x', 'x', '+')"
RBP11,-0.0006429829298436002,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', 'x', 'x', '-')"
RBP11,-0.0006429829298435955,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '+', 'x', 'x', 'x', 'x')"
RBP11,0.09060371721559413,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', '+', '+', '+')"
RBP11,0.03845943469629785,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', '+', '+', '-')"
RBP11,0.038459434696297735,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', '+', '+', 'x')"
RBP11,0.052397177368963654,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', '+', '-', '+')"
RBP11,-0.008493316569134515,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', '+', '-', '-')"
RBP11,-0.008493316569134516,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', '+', '-', 'x')"
RBP11,0.05239717736896362,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', '+', 'x', '+')"
RBP11,-0.008493316569134516,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', '+', 'x', '-')"
RBP11,-0.008493316569134499,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', '+', 'x', 'x')"
RBP11,0.09265288256967691,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', '-', '+', '+')"
RBP11,0.04378947659197641,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', '-', '+', '-')"
RBP11,0.04378947659197639,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', '-', '+', 'x')"
RBP11,0.05683051088180249,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', '-', '-', '+')"
RBP11,-0.001062062726898988,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', '-', '-', '-')"
RBP11,-0.001062062726898988,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', '-', '-', 'x')"
RBP11,0.05683051088180261,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', '-', 'x', '+')"
RBP11,-0.001062062726898988,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', '-', 'x', '-')"
RBP11,-0.0010620627268989775,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', '-', 'x', 'x')"
RBP11,0.09265288256967691,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', 'x', '+', '+')"
RBP11,0.043789476591976385,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', 'x', '+', '-')"
RBP11,0.043789476591976344,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', 'x', '+', 'x')"
RBP11,0.05683051088180261,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', 'x', '-', '+')"
RBP11,-0.001062062726898988,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', 'x', '-', '-')"
RBP11,-0.0010620627268989775,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', 'x', '-', 'x')"
RBP11,0.05683051088180264,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', 'x', 'x', '+')"
RBP11,-0.0010620627268989888,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', 'x', 'x', '-')"
RBP11,-0.0010620627268989775,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '+', 'x', 'x', 'x')"
RBP11,0.09290785807469372,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', '+', '+', '+')"
RBP11,0.04441697483354724,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', '+', '+', '-')"
RBP11,0.044416974833547326,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', '+', '+', 'x')"
RBP11,0.05736388749798197,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', '+', '-', '+')"
RBP11,-9.738511391787974e-05,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', '+', '-', '-')"
RBP11,-9.738511391787974e-05,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', '+', '-', 'x')"
RBP11,0.057363887497981984,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', '+', 'x', '+')"
RBP11,-9.738511391787974e-05,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', '+', 'x', '-')"
RBP11,-9.738511391787045e-05,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', '+', 'x', 'x')"
RBP11,0.09362359517780863,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', '-', '+', '+')"
RBP11,0.04846130567972174,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', '-', '+', '-')"
RBP11,0.04846130567972167,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', '-', '+', 'x')"
RBP11,0.060459637083072636,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', '-', '-', '+')"
RBP11,0.006607799963085328,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', '-', '-', '-')"
RBP11,0.006607799963085343,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', '-', '-', 'x')"
RBP11,0.060459637083072636,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', '-', 'x', '+')"
RBP11,0.006607799963085343,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', '-', 'x', '-')"
RBP11,0.006607799963085325,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', '-', 'x', 'x')"
RBP11,0.0936235951778086,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', 'x', '+', '+')"
RBP11,0.048461305679721664,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', 'x', '+', '-')"
RBP11,0.048461305679721664,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', 'x', '+', 'x')"
RBP11,0.060459637083072636,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', 'x', '-', '+')"
RBP11,0.006607799963085343,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', 'x', '-', '-')"
RBP11,0.006607799963085343,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', 'x', '-', 'x')"
RBP11,0.060459637083072615,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', 'x', 'x', '+')"
RBP11,0.006607799963085343,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', 'x', 'x', '-')"
RBP11,0.006607799963085335,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', '-', 'x', 'x', 'x')"
RBP11,0.0929078580746936,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', '+', '+', '+')"
RBP11,0.044416974833547326,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', '+', '+', '-')"
RBP11,0.04441697483354734,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', '+', '+', 'x')"
RBP11,0.05736388749798197,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', '+', '-', '+')"
RBP11,-9.738511391788183e-05,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', '+', '-', '-')"
RBP11,-9.738511391787153e-05,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', '+', '-', 'x')"
RBP11,0.057363887497982,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', '+', 'x', '+')"
RBP11,-9.738511391788148e-05,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', '+', 'x', '-')"
RBP11,-9.738511391786888e-05,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', '+', 'x', 'x')"
RBP11,0.0936235951778086,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', '-', '+', '+')"
RBP11,0.04846130567972165,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', '-', '+', '-')"
RBP11,0.048461305679721664,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', '-', '+', 'x')"
RBP11,0.060459637083072636,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', '-', '-', '+')"
RBP11,0.006607799963085343,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', '-', '-', '-')"
RBP11,0.006607799963085343,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', '-', '-', 'x')"
RBP11,0.060459637083072636,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', '-', 'x', '+')"
RBP11,0.006607799963085325,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', '-', 'x', '-')"
RBP11,0.006607799963085346,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', '-', 'x', 'x')"
RBP11,0.09362359517780856,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', 'x', '+', '+')"
RBP11,0.04846130567972165,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', 'x', '+', '-')"
RBP11,0.04846130567972165,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', 'x', '+', 'x')"
RBP11,0.060459637083072636,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', 'x', '-', '+')"
RBP11,0.006607799963085325,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', 'x', '-', '-')"
RBP11,0.006607799963085346,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', 'x', '-', 'x')"
RBP11,0.06045963708307251,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', 'x', 'x', '+')"
RBP11,0.006607799963085325,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', 'x', 'x', '-')"
RBP11,0.006607799963085347,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', '-', 'x', 'x', 'x', 'x')"
RBP11,0.09060371721559408,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', '+', '+', '+')"
RBP11,0.038459434696297784,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', '+', '+', '-')"
RBP11,0.03845943469629778,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', '+', '+', 'x')"
RBP11,0.05239717736896365,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', '+', '-', '+')"
RBP11,-0.008493316569134513,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', '+', '-', '-')"
RBP11,-0.008493316569134502,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', '+', '-', 'x')"
RBP11,0.052397177368963654,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', '+', 'x', '+')"
RBP11,-0.008493316569134502,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', '+', 'x', '-')"
RBP11,-0.008493316569134492,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', '+', 'x', 'x')"
RBP11,0.09265288256967684,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', '-', '+', '+')"
RBP11,0.04378947659197641,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', '-', '+', '-')"
RBP11,0.0437894765919764,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', '-', '+', 'x')"
RBP11,0.05683051088180259,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', '-', '-', '+')"
RBP11,-0.0010620627268989864,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', '-', '-', '-')"
RBP11,-0.0010620627268989864,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', '-', '-', 'x')"
RBP11,0.05683051088180264,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', '-', 'x', '+')"
RBP11,-0.0010620627268989864,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', '-', 'x', '-')"
RBP11,-0.0010620627268989771,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', '-', 'x', 'x')"
RBP11,0.09265288256967685,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', 'x', 'x', '+', 'x', '+', '+')"
